date,commodity,weeks,coverage_level,coverage_price,F,producer_prem,cme_put,gap,gap_pct,source
2026-08-03,feeder,21,0.8,282.48,323.54,1.268,1.4705,0.2025,0.072,backfill_yahoo
2026-08-03,feeder,21,0.85,300.14,323.54,2.749,3.9846,1.2356,0.412,backfill_yahoo
2026-08-03,feeder,21,0.9,308.96,323.54,3.929,6.1833,2.2543,0.73,backfill_yahoo
2026-08-03,feeder,21,0.95,326.62,323.54,7.877,13.3477,5.4707,1.675,backfill_yahoo
2026-08-03,feeder,21,1.0,346.04,323.54,15.5,26.207,10.707,3.094,backfill_yahoo
2026-08-03,feeder,26,0.75,263.15,319.61,0.904,0.9034,-0.0006,-0.0,backfill_yahoo
2026-08-03,feeder,26,0.8,280.69,319.61,1.846,2.3549,0.5089,0.181,backfill_yahoo
2026-08-03,feeder,26,0.85,298.24,319.61,3.648,5.4682,1.8202,0.61,backfill_yahoo
2026-08-03,feeder,26,0.9,307.01,319.61,5.106,7.9616,2.8556,0.93,backfill_yahoo
2026-08-03,feeder,26,0.95,324.55,319.61,9.827,15.5934,5.7664,1.777,backfill_yahoo
2026-08-03,feeder,26,1.0,343.85,319.61,17.742,28.4303,10.6883,3.108,backfill_yahoo
2026-08-03,feeder,30,0.75,260.9,317.37,1.255,1.2342,-0.0208,-0.008,backfill_yahoo
2026-08-03,feeder,30,0.8,278.29,317.37,2.391,2.9014,0.5104,0.183,backfill_yahoo
2026-08-03,feeder,30,0.85,295.69,317.37,4.431,6.1979,1.7669,0.598,backfill_yahoo
2026-08-03,feeder,30,0.9,304.38,317.37,6.017,8.7215,2.7045,0.889,backfill_yahoo
2026-08-03,feeder,30,0.95,321.78,317.37,10.97,16.2007,5.2307,1.626,backfill_yahoo
2026-08-03,feeder,30,1.0,340.91,317.37,18.935,28.6045,9.6695,2.836,backfill_yahoo
2026-08-03,feeder,34,0.75,260.2,315.85,1.651,1.6635,0.0125,0.005,backfill_yahoo
2026-08-03,feeder,34,0.8,277.55,315.85,3.021,3.6014,0.5804,0.209,backfill_yahoo
2026-08-03,feeder,34,0.85,294.9,315.85,5.504,7.1815,1.6775,0.569,backfill_yahoo
2026-08-03,feeder,34,0.9,303.57,315.85,7.279,9.8194,2.5404,0.837,backfill_yahoo
2026-08-03,feeder,34,0.95,320.92,315.85,12.277,17.4333,5.1563,1.607,backfill_yahoo
2026-08-03,feeder,34,1.0,340.0,315.85,20.527,29.7333,9.2063,2.708,backfill_yahoo
2026-08-03,feeder,39,0.75,259.63,314.26,2.212,2.2607,0.0487,0.019,backfill_yahoo
2026-08-03,feeder,39,0.8,276.94,314.26,3.85,4.5132,0.6632,0.239,backfill_yahoo
2026-08-03,feeder,39,0.85,294.24,314.26,6.576,8.4047,1.8287,0.622,backfill_yahoo
2026-08-03,feeder,39,0.9,302.9,314.26,8.479,11.1683,2.6893,0.888,backfill_yahoo
2026-08-03,feeder,39,0.95,320.21,314.26,13.815,18.9475,5.1325,1.603,backfill_yahoo
2026-08-03,feeder,39,1.0,339.25,314.26,22.35,31.1577,8.8077,2.596,backfill_yahoo
2026-08-03,feeder,43,0.75,258.82,313.37,3.364,2.7065,-0.6575,-0.254,backfill_yahoo
2026-08-03,feeder,43,0.8,276.08,313.37,5.348,5.1331,-0.2149,-0.078,backfill_yahoo
2026-08-03,feeder,43,0.85,293.33,313.37,8.52,9.1587,0.6387,0.218,backfill_yahoo
2026-08-03,feeder,43,0.9,301.96,313.37,10.59,11.9497,1.3597,0.45,backfill_yahoo
2026-08-03,feeder,43,0.95,319.22,313.37,16.195,19.6803,3.4853,1.092,backfill_yahoo
2026-08-03,feeder,43,1.0,338.2,313.37,24.949,31.6882,6.7392,1.993,backfill_yahoo
2026-08-03,feeder,47,0.75,258.47,313.11,3.933,3.164,-0.769,-0.298,backfill_yahoo
2026-08-03,feeder,47,0.8,275.7,313.11,6.074,5.7447,-0.3293,-0.119,backfill_yahoo
2026-08-03,feeder,47,0.85,292.93,313.11,9.417,9.8837,0.4667,0.159,backfill_yahoo
2026-08-03,feeder,47,0.9,301.54,313.11,11.561,12.6935,1.1325,0.376,backfill_yahoo
2026-08-03,feeder,47,0.95,318.78,313.11,17.29,20.371,3.081,0.967,backfill_yahoo
2026-08-03,feeder,47,1.0,337.73,313.11,26.102,32.2007,6.0987,1.806,backfill_yahoo
2026-08-03,feeder,52,0.75,258.21,312.77,4.533,3.771,-0.762,-0.295,backfill_yahoo
2026-08-03,feeder,52,0.8,275.43,312.77,6.809,6.5415,-0.2675,-0.097,backfill_yahoo
2026-08-03,feeder,52,0.85,292.64,312.77,10.276,10.8229,0.5469,0.187,backfill_yahoo
2026-08-03,feeder,52,0.9,301.25,312.77,12.462,13.671,1.209,0.401,backfill_yahoo
2026-08-03,feeder,52,0.95,318.46,312.77,18.225,21.3233,3.0983,0.973,backfill_yahoo
2026-08-03,feeder,52,1.0,337.4,312.77,26.966,33.0006,6.0346,1.789,backfill_yahoo
2026-08-04,feeder,13,0.75,275.56,334.83,0.256,0.1085,-0.1475,-0.054,backfill_yahoo
2026-08-04,feeder,13,0.8,293.93,334.83,0.591,0.5917,0.0007,0.0,backfill_yahoo
2026-08-04,feeder,13,0.85,312.3,334.83,1.408,2.4515,1.0435,0.334,backfill_yahoo
2026-08-04,feeder,13,0.9,321.49,334.83,2.212,4.4829,2.2709,0.706,backfill_yahoo
2026-08-04,feeder,13,0.95,339.86,334.83,5.353,12.2331,6.8801,2.024,backfill_yahoo
2026-08-04,feeder,13,1.0,360.06,334.83,12.524,26.9244,14.4004,3.999,backfill_yahoo
2026-08-04,feeder,17,0.75,269.74,329.61,0.36,0.2452,-0.1148,-0.043,backfill_yahoo
2026-08-04,feeder,17,0.8,287.72,329.61,0.867,0.9604,0.0934,0.032,backfill_yahoo
2026-08-04,feeder,17,0.85,305.7,329.61,2.044,3.0958,1.0518,0.344,backfill_yahoo
2026-08-04,feeder,17,0.9,314.69,329.61,3.116,5.1507,2.0347,0.647,backfill_yahoo
2026-08-04,feeder,17,0.95,332.67,329.61,6.841,12.326,5.485,1.649,backfill_yahoo
2026-08-04,feeder,17,1.0,352.45,329.61,14.441,25.7488,11.3078,3.208,backfill_yahoo
2026-08-04,feeder,21,0.75,266.13,325.56,0.648,0.4592,-0.1888,-0.071,backfill_yahoo
2026-08-04,feeder,21,0.8,283.87,325.56,1.378,1.4468,0.0688,0.024,backfill_yahoo
2026-08-04,feeder,21,0.85,301.61,325.56,2.882,3.9269,1.0449,0.346,backfill_yahoo
2026-08-04,feeder,21,0.9,310.48,325.56,4.149,6.1032,1.9542,0.629,backfill_yahoo
2026-08-04,feeder,21,0.95,328.22,325.56,8.242,13.1931,4.9511,1.508,backfill_yahoo
2026-08-04,feeder,21,1.0,347.74,325.56,15.995,26.0217,10.0267,2.883,backfill_yahoo
2026-08-04,feeder,26,0.75,264.14,321.54,0.989,0.8781,-0.1109,-0.042,backfill_yahoo
2026-08-04,feeder,26,0.8,281.75,321.54,1.972,2.2933,0.3213,0.114,backfill_yahoo
2026-08-04,feeder,26,0.85,299.36,321.54,3.938,5.3372,1.3992,0.467,backfill_yahoo
2026-08-04,feeder,26,0.9,308.16,321.54,5.471,7.7818,2.3108,0.75,backfill_yahoo
2026-08-04,feeder,26,0.95,325.77,321.54,10.1,15.2726,5.1726,1.588,backfill_yahoo
2026-08-04,feeder,26,1.0,345.14,321.54,18.176,28.0101,9.8341,2.849,backfill_yahoo
2026-08-04,feeder,30,0.75,261.57,319.12,1.36,1.1926,-0.1674,-0.064,backfill_yahoo
2026-08-04,feeder,30,0.8,279.0,319.12,2.538,2.8078,0.2698,0.097,backfill_yahoo
2026-08-04,feeder,30,0.85,296.44,319.12,4.753,6.0123,1.2593,0.425,backfill_yahoo
2026-08-04,feeder,30,0.9,305.16,319.12,6.413,8.4762,2.0632,0.676,backfill_yahoo
2026-08-04,feeder,30,0.95,322.6,319.12,11.244,15.7641,4.5201,1.401,backfill_yahoo
2026-08-04,feeder,30,1.0,341.78,319.12,19.366,28.0235,8.6575,2.533,backfill_yahoo
2026-08-04,feeder,34,0.75,260.72,317.25,1.741,1.6225,-0.1185,-0.045,backfill_yahoo
2026-08-04,feeder,34,0.8,278.1,317.25,3.164,3.5159,0.3519,0.127,backfill_yahoo
2026-08-04,feeder,34,0.85,295.48,317.25,5.652,7.0216,1.3696,0.464,backfill_yahoo
2026-08-04,feeder,34,0.9,304.17,317.25,7.546,9.6118,2.0658,0.679,backfill_yahoo
2026-08-04,feeder,34,0.95,321.55,317.25,12.629,17.0742,4.4452,1.382,backfill_yahoo
2026-08-04,feeder,34,1.0,340.67,317.25,20.829,29.2646,8.4356,2.476,backfill_yahoo
2026-08-04,feeder,39,0.75,259.69,315.23,2.291,2.1987,-0.0923,-0.036,backfill_yahoo
2026-08-04,feeder,39,0.8,277.0,315.23,3.921,4.3931,0.4721,0.17,backfill_yahoo
2026-08-04,feeder,39,0.85,294.31,315.23,6.691,8.1956,1.5046,0.511,backfill_yahoo
2026-08-04,feeder,39,0.9,302.97,315.23,8.673,10.9003,2.2273,0.735,backfill_yahoo
2026-08-04,feeder,39,0.95,320.28,315.23,14.101,18.4964,4.3954,1.372,backfill_yahoo
2026-08-04,feeder,39,1.0,339.33,315.23,22.691,30.5684,7.8774,2.321,backfill_yahoo
2026-08-04,feeder,43,0.75,258.58,314.31,3.352,2.6097,-0.7423,-0.287,backfill_yahoo
2026-08-04,feeder,43,0.8,275.82,314.31,5.35,4.9543,-0.3957,-0.143,backfill_yahoo
2026-08-04,feeder,43,0.85,293.06,314.31,8.508,8.8567,0.3487,0.119,backfill_yahoo
2026-08-04,feeder,43,0.9,301.68,314.31,10.595,11.5677,0.9727,0.322,backfill_yahoo
2026-08-04,feeder,43,0.95,318.92,314.31,16.175,19.0459,2.8709,0.9,backfill_yahoo
2026-08-04,feeder,43,1.0,337.88,314.31,24.947,30.8515,5.9045,1.748,backfill_yahoo
2026-08-04,feeder,47,0.75,258.23,313.96,3.916,3.066,-0.85,-0.329,backfill_yahoo
2026-08-04,feeder,47,0.8,275.44,313.96,6.073,5.5704,-0.5026,-0.182,backfill_yahoo
2026-08-04,feeder,47,0.85,292.66,313.96,9.4,9.5984,0.1984,0.068,backfill_yahoo
2026-08-04,feeder,47,0.9,301.27,313.96,11.56,12.3406,0.7806,0.259,backfill_yahoo
2026-08-04,feeder,47,0.95,318.48,313.96,17.259,19.7853,2.5263,0.793,backfill_yahoo
2026-08-04,feeder,47,1.0,337.42,313.96,26.088,31.4411,5.3531,1.586,backfill_yahoo
2026-08-04,feeder,52,0.75,257.98,313.52,4.511,3.6745,-0.8365,-0.324,backfill_yahoo
2026-08-04,feeder,52,0.8,275.18,313.52,6.802,6.3765,-0.4255,-0.155,backfill_yahoo
2026-08-04,feeder,52,0.85,292.38,313.52,10.251,10.5617,0.3107,0.106,backfill_yahoo
2026-08-04,feeder,52,0.9,300.98,313.52,12.453,13.3486,0.8956,0.298,backfill_yahoo
2026-08-04,feeder,52,0.95,318.18,313.52,18.183,20.8053,2.6223,0.824,backfill_yahoo
2026-08-04,feeder,52,1.0,337.1,313.52,26.939,32.3286,5.3896,1.599,backfill_yahoo
2026-08-05,feeder,13,0.75,276.99,327.13,0.301,0.2282,-0.0728,-0.026,backfill_yahoo
2026-08-05,feeder,13,0.8,295.46,327.13,0.695,1.1547,0.4597,0.156,backfill_yahoo
2026-08-05,feeder,13,0.85,313.93,327.13,1.575,4.334,2.759,0.879,backfill_yahoo
2026-08-05,feeder,13,0.9,323.16,327.13,2.426,7.4871,5.0611,1.566,backfill_yahoo
2026-08-05,feeder,13,0.95,341.63,327.13,5.655,18.2946,12.6396,3.7,backfill_yahoo
2026-08-05,feeder,13,1.0,361.94,327.13,12.839,35.2588,22.4198,6.194,backfill_yahoo
2026-08-05,feeder,17,0.75,271.38,322.15,0.422,0.4476,0.0256,0.009,backfill_yahoo
2026-08-05,feeder,17,0.8,289.48,322.15,0.977,1.6692,0.6922,0.239,backfill_yahoo
2026-08-05,feeder,17,0.85,307.57,322.15,2.261,5.0336,2.7726,0.901,backfill_yahoo
2026-08-05,feeder,17,0.9,316.62,322.15,3.377,8.0583,4.6813,1.479,backfill_yahoo
2026-08-05,feeder,17,0.95,334.71,322.15,7.161,17.9591,10.7981,3.226,backfill_yahoo
2026-08-05,feeder,17,1.0,354.61,322.15,14.71,33.6041,18.8941,5.328,backfill_yahoo
2026-08-05,feeder,21,0.75,267.81,318.33,0.746,0.755,0.009,0.003,backfill_yahoo
2026-08-05,feeder,21,0.8,285.66,318.33,1.531,2.2972,0.7662,0.268,backfill_yahoo
2026-08-05,feeder,21,0.85,303.52,318.33,3.155,5.9478,2.7928,0.92,backfill_yahoo
2026-08-05,feeder,21,0.9,312.45,318.33,4.464,8.9893,4.5253,1.448,backfill_yahoo
2026-08-05,feeder,21,0.95,330.3,318.33,8.598,18.5322,9.9342,3.008,backfill_yahoo
2026-08-05,feeder,21,1.0,349.94,318.33,16.274,33.3994,17.1254,4.894,backfill_yahoo
2026-08-05,feeder,26,0.75,265.7,314.54,1.103,1.3089,0.2059,0.078,backfill_yahoo
2026-08-05,feeder,26,0.8,283.42,314.54,2.151,3.3384,1.1874,0.419,backfill_yahoo
2026-08-05,feeder,26,0.85,301.13,314.54,4.165,7.5113,3.3463,1.111,backfill_yahoo
2026-08-05,feeder,26,0.9,309.99,314.54,5.697,10.738,5.041,1.626,backfill_yahoo
2026-08-05,feeder,26,0.95,327.7,314.54,10.351,20.4173,10.0663,3.072,backfill_yahoo
2026-08-05,feeder,26,1.0,347.19,314.54,18.499,34.9242,16.4252,4.731,backfill_yahoo
2026-08-05,feeder,30,0.75,263.0,312.17,1.5,1.688,0.188,0.071,backfill_yahoo
2026-08-05,feeder,30,0.8,280.53,312.17,2.746,3.9047,1.1587,0.413,backfill_yahoo
2026-08-05,feeder,30,0.85,298.06,312.17,5.001,8.1484,3.1474,1.056,backfill_yahoo
2026-08-05,feeder,30,0.9,306.83,312.17,6.653,11.3123,4.6593,1.519,backfill_yahoo
2026-08-05,feeder,30,0.95,324.36,312.17,11.497,20.6149,9.1179,2.811,backfill_yahoo
2026-08-05,feeder,30,1.0,343.65,312.17,19.677,34.5114,14.8344,4.317,backfill_yahoo
2026-08-05,feeder,34,0.75,261.95,310.83,1.967,2.1564,0.1894,0.072,backfill_yahoo
2026-08-05,feeder,34,0.8,279.41,310.83,3.483,4.6128,1.1298,0.404,backfill_yahoo
2026-08-05,feeder,34,0.85,296.88,310.83,6.041,9.0434,3.0024,1.011,backfill_yahoo
2026-08-05,feeder,34,0.9,305.61,310.83,7.914,12.2368,4.3228,1.414,backfill_yahoo
2026-08-05,feeder,34,0.95,323.07,310.83,13.141,21.4586,8.3176,2.575,backfill_yahoo
2026-08-05,feeder,34,1.0,342.28,310.83,21.521,35.0461,13.5251,3.951,backfill_yahoo
2026-08-05,feeder,39,0.75,260.46,308.98,2.477,2.7651,0.2881,0.111,backfill_yahoo
2026-08-05,feeder,39,0.8,277.83,308.98,4.227,5.478,1.251,0.45,backfill_yahoo
2026-08-05,feeder,39,0.85,295.19,308.98,7.06,10.083,3.023,1.024,backfill_yahoo
2026-08-05,feeder,39,0.9,303.87,308.98,9.039,13.2967,4.2577,1.401,backfill_yahoo
2026-08-05,feeder,39,0.95,321.24,308.98,14.452,22.4163,7.9643,2.479,backfill_yahoo
2026-08-05,feeder,39,1.0,340.34,308.98,22.893,35.6541,12.7611,3.75,backfill_yahoo
2026-08-05,feeder,43,0.75,259.36,308.26,3.371,3.2051,-0.1659,-0.064,backfill_yahoo
2026-08-05,feeder,43,0.8,276.65,308.26,5.361,6.0433,0.6823,0.247,backfill_yahoo
2026-08-05,feeder,43,0.85,293.94,308.26,8.438,10.689,2.251,0.766,backfill_yahoo
2026-08-05,feeder,43,0.9,302.59,308.26,10.501,13.8693,3.3683,1.113,backfill_yahoo
2026-08-05,feeder,43,0.95,319.88,308.26,16.213,22.7739,6.5609,2.051,backfill_yahoo
2026-08-05,feeder,43,1.0,338.9,308.26,25.007,35.6707,10.6637,3.147,backfill_yahoo
2026-08-05,feeder,47,0.75,258.91,308.35,3.936,3.651,-0.285,-0.11,backfill_yahoo
2026-08-05,feeder,47,0.8,276.17,308.35,6.082,6.6022,0.5202,0.188,backfill_yahoo
2026-08-05,feeder,47,0.85,293.43,308.35,9.321,11.2838,1.9628,0.669,backfill_yahoo
2026-08-05,feeder,47,0.9,302.06,308.35,11.455,14.4318,2.9768,0.985,backfill_yahoo
2026-08-05,feeder,47,0.95,319.32,308.35,17.292,23.1508,5.8588,1.835,backfill_yahoo
2026-08-05,feeder,47,1.0,338.3,308.35,26.14,35.7568,9.6168,2.843,backfill_yahoo
2026-08-05,feeder,52,0.75,258.59,308.46,4.531,4.2429,-0.2881,-0.111,backfill_yahoo
2026-08-05,feeder,52,0.8,275.83,308.46,6.808,7.3389,0.5309,0.192,backfill_yahoo
2026-08-05,feeder,52,0.85,293.07,308.46,10.161,12.0866,1.9256,0.657,backfill_yahoo
2026-08-05,feeder,52,0.9,301.69,308.46,12.336,15.2185,2.8825,0.955,backfill_yahoo
2026-08-05,feeder,52,0.95,318.93,308.46,18.209,23.7845,5.5755,1.748,backfill_yahoo
2026-08-05,feeder,52,1.0,337.89,308.46,26.978,36.1212,9.1432,2.706,backfill_yahoo
2026-08-06,feeder,13,0.75,270.37,326.89,0.365,0.1214,-0.2436,-0.09,live
2026-08-06,feeder,13,0.8,288.4,326.89,0.783,0.6544,-0.1286,-0.045,live
2026-08-06,feeder,13,0.85,306.42,326.89,1.831,2.666,0.835,0.272,live
2026-08-06,feeder,13,0.9,315.43,326.89,2.791,4.8267,2.0357,0.645,live
2026-08-06,feeder,13,0.95,333.46,326.89,6.04,12.9431,6.9031,2.07,live
2026-08-06,feeder,13,1.0,353.29,326.89,13.26,27.7902,14.5302,4.113,live
2026-08-06,feeder,17,0.75,265.12,322.02,0.483,0.2732,-0.2098,-0.079,live
2026-08-06,feeder,17,0.8,282.79,322.02,1.102,1.0597,-0.0423,-0.015,live
2026-08-06,feeder,17,0.85,300.46,322.02,2.471,3.3714,0.9004,0.3,live
2026-08-06,feeder,17,0.9,309.3,322.02,3.641,5.5675,1.9265,0.623,live
2026-08-06,feeder,17,0.95,326.98,322.02,7.501,13.1581,5.6571,1.73,live
2026-08-06,feeder,17,1.0,346.42,322.02,15.104,26.8246,11.7206,3.383,live
2026-08-06,feeder,21,0.75,261.82,318.2,0.836,0.5058,-0.3302,-0.126,live
2026-08-06,feeder,21,0.8,279.27,318.2,1.7,1.5816,-0.1184,-0.042,live
2026-08-06,feeder,21,0.85,296.73,318.2,3.409,4.2508,0.8418,0.284,live
2026-08-06,feeder,21,0.9,305.46,318.2,4.769,6.5674,1.7984,0.589,live
2026-08-06,feeder,21,0.95,322.91,318.2,8.965,14.0692,5.1042,1.581,live
2026-08-06,feeder,21,1.0,342.11,318.2,16.691,27.1539,10.4629,3.058,live
2026-08-06,feeder,26,0.75,259.83,314.46,1.252,0.9385,-0.3135,-0.121,live
2026-08-06,feeder,26,0.8,277.15,314.46,2.373,2.4394,0.0664,0.024,live
2026-08-06,feeder,26,0.85,294.47,314.46,4.446,5.6392,1.1932,0.405,live
2026-08-06,feeder,26,0.9,303.13,314.46,5.994,8.1909,2.1969,0.725,live
2026-08-06,feeder,26,0.95,320.45,314.46,10.567,15.9918,5.4248,1.693,live
2026-08-06,feeder,26,1.0,339.51,314.46,18.702,28.8913,10.1893,3.001,live
2026-08-06,feeder,30,0.75,257.44,312.08,1.682,1.2716,-0.4104,-0.159,live
2026-08-06,feeder,30,0.8,274.61,312.08,3.001,2.9846,-0.0164,-0.006,live
2026-08-06,feeder,30,0.85,291.77,312.08,5.306,6.3535,1.0475,0.359,live
2026-08-06,feeder,30,0.9,300.35,312.08,6.963,8.9256,1.9626,0.653,live
2026-08-06,feeder,30,0.95,317.51,312.08,11.704,16.543,4.839,1.524,live
2026-08-06,feeder,30,1.0,336.39,312.08,19.865,28.9853,9.1203,2.711,live
2026-08-06,feeder,34,0.75,256.67,310.81,2.106,1.6865,-0.4195,-0.163,live
2026-08-06,feeder,34,0.8,273.79,310.81,3.674,3.6478,-0.0262,-0.01,live
2026-08-06,feeder,34,0.85,290.9,310.81,6.288,7.2599,0.9719,0.334,live
2026-08-06,feeder,34,0.9,299.45,310.81,8.243,9.915,1.672,0.558,live
2026-08-06,feeder,34,0.95,316.57,310.81,13.401,17.5918,4.1908,1.324,live
2026-08-06,feeder,34,1.0,335.39,310.81,21.622,29.8572,8.2352,2.455,live
2026-08-06,feeder,39,0.75,255.46,308.9,2.654,2.2472,-0.4068,-0.159,live
2026-08-06,feeder,39,0.8,272.49,308.9,4.435,4.4843,0.0493,0.018,live
2026-08-06,feeder,39,0.85,289.53,308.9,7.292,8.3514,1.0594,0.366,live
2026-08-06,feeder,39,0.9,298.04,308.9,9.36,11.0891,1.7291,0.58,live
2026-08-06,feeder,39,0.95,315.07,308.9,14.744,18.809,4.065,1.29,live
2026-08-06,feeder,39,1.0,333.81,308.9,23.056,30.8793,7.8233,2.344,live
2026-08-06,feeder,43,0.75,254.41,308.26,3.484,2.6426,-0.8414,-0.331,live
2026-08-06,feeder,43,0.8,271.37,308.26,5.49,5.0119,-0.4781,-0.176,live
2026-08-06,feeder,43,0.85,288.33,308.26,8.525,8.9467,0.4217,0.146,live
2026-08-06,feeder,43,0.9,296.81,308.26,10.678,11.6745,0.9965,0.336,live
2026-08-06,feeder,43,0.95,313.77,308.26,16.153,19.2238,3.0708,0.979,live
2026-08-06,feeder,43,1.0,332.43,308.26,24.719,30.9929,6.2739,1.887,live
2026-08-06,feeder,47,0.75,254.35,308.35,4.057,3.0936,-0.9634,-0.379,live
2026-08-06,feeder,47,0.8,271.31,308.35,6.216,5.6187,-0.5973,-0.22,live
2026-08-06,feeder,47,0.85,288.27,308.35,9.403,9.6709,0.2679,0.093,live
2026-08-06,feeder,47,0.9,296.75,308.35,11.633,12.4249,0.7919,0.267,live
2026-08-06,feeder,47,0.95,313.7,308.35,17.217,19.9291,2.7121,0.865,live
2026-08-06,feeder,47,1.0,332.36,308.35,25.828,31.5441,5.7161,1.72,live
2026-08-06,feeder,52,0.75,254.31,308.47,4.657,3.676,-0.981,-0.386,live
2026-08-06,feeder,52,0.8,271.27,308.47,6.945,6.378,-0.567,-0.209,live
2026-08-06,feeder,52,0.85,288.22,308.47,10.239,10.5566,0.3176,0.11,live
2026-08-06,feeder,52,0.9,296.7,308.47,12.512,13.338,0.826,0.278,live
2026-08-06,feeder,52,0.95,313.65,308.47,18.119,20.797,2.678,0.854,live
2026-08-06,feeder,52,1.0,332.3,308.47,26.644,32.2377,5.5937,1.683,live
